PID,Time_Bin,Mean_RSSI,Median_RSSI,Std_RSSI,Var_RSSI,Max_RSSI,Min_RSSI,Mean_Time_Interval,Std_Time_Interval,Unique_Locations,RSSI_Count,Counterfeit
PID002D,2019-07-30 14:00:30,-64.53839285714285,-65.0,0.8894639644512066,1.0701964634259689,-54.0,-77.0,1.0105862068965519,0.002847520743425145,2,3113.0,0
PID002E,2019-07-30 15:03:30,-64.51367102396514,-65.0,0.9049845358587639,1.2388016404750686,-53.0,-77.0,1.0118620689655173,0.0044699323894777645,2,2932.0,0
PID002A,2019-07-24 12:20:30,-64.48644278606966,-64.0,1.2345257476687594,2.3803776683087023,-54.0,-78.0,1.015103448275862,0.010362517715257005,2,3829.0,0
PID002D,2019-07-30 13:50:00,-64.41748366013071,-64.0,0.8933232014123471,1.017997366239087,-54.0,-77.0,1.0159310344827586,0.005927725620715129,2,2998.0,0
PID006,2019-08-01 15:47:30,-64.37576923076924,-64.0,0.8653294469635835,1.0057605177993527,-54.0,-77.0,1.010344827586207,0.0034359014420108,1,3012.0,0
PID002A,2019-07-24 12:44:00,-64.84988009592325,-64.0,0.9401154576762716,1.4173654180104194,-54.0,-80.0,1.0123793103448273,0.004974318281386098,1,4041.0,0
PID005,2019-08-01 11:50:30,-64.30030130565785,-64.0,0.8329990463390402,0.9301975225979243,-55.0,-78.0,1.0114642857142857,0.0038150010228350977,1,2971.0,0
PID006,2019-08-01 15:25:30,-64.27278934790031,-64.0,0.8605437789601759,1.0035360678925036,-54.0,-77.0,1.0140714285714283,0.005702037137131576,1,2929.0,0
PID003,2019-07-31 12:09:00,-64.69722222222222,-65.0,1.2842889933835073,2.540538222952016,-54.0,-77.0,1.0122068965517241,0.003940443324812473,1,3043.0,0
PID002A,2019-07-24 12:36:00,-64.76130371975441,-64.25,1.1641399967717405,2.46493007559059,-55.0,-79.0,1.0116551724137932,0.00790694027000948,2,4099.0,0
PID003,2019-07-31 12:11:00,-64.69095517798402,-65.0,1.3779031814517377,3.1428171739877855,-54.0,-77.0,1.0111379310344828,0.004397435437120733,3,2976.0,0
PID005,2019-08-01 11:46:30,-64.44869444281208,-64.0,1.3529038293618136,3.024362626830511,-53.0,-77.0,1.0118965517241378,0.003638532156812371,3,2971.0,0
PID002C,2019-07-30 13:27:30,-64.48993464052288,-65.0,1.3038816442496697,2.7088369268524777,-54.0,-76.0,1.0109655172413792,0.004547234313456677,2,2997.0,0
PID001,2019-07-24 10:07:30,-64.6383291302791,-64.0,1.1264508630866068,2.3137832464654955,-54.0,-78.0,1.0626296296296298,0.04639640913504818,1,3669.0,0
PID001,2019-07-24 09:43:00,-64.50065592155893,-64.0,1.4734222589011847,3.4156924962997453,-54.0,-78.0,1.0139655172413793,0.00652184657582656,2,4178.0,0
PID002C,2019-07-30 12:54:30,-64.40467752234993,-65.0,0.7926449282361453,0.9310641306330962,-54.0,-73.0,1.0153214285714287,0.006694683194056523,2,3013.0,0
PID005,2019-08-01 12:00:30,-64.19836121543189,-63.0,0.8825050889173905,1.0092669365458713,-55.0,-79.0,1.0132142857142856,0.006978045692966045,1,2918.0,0
PID003,2019-07-31 12:06:30,-65.08778734574113,-65.0,0.975031746309353,1.2225350767423484,-54.0,-76.0,1.0475542924182069,0.004367648644271093,4,1604.351754966042,1
PID004,2019-07-31 16:25:00,-64.0615001777462,-64.0,0.8277224482767513,0.9364993842364532,-55.0,-78.0,1.0100357142857141,0.0025888957013331013,1,2782.0,0
PID002A,2019-07-24 12:34:30,-64.54042288557214,-64.0,1.1329642680292604,2.2494290236870373,-55.0,-78.0,1.012310344827586,0.006682083979225256,1,3880.0,0
PID003,2019-07-31 12:12:00,-64.73698837394491,-65.0,1.2347476415738088,2.4550979630065086,-55.0,-77.0,1.0119310344827586,0.004358333843526164,2,3068.0,0
PID002E,2019-07-30 14:59:00,-64.55850000000001,-64.75,1.021088362898324,1.6710844928412985,-54.0,-78.0,1.0117931034482759,0.0038487410775178785,1,2877.0,0
PID001,2019-07-24 10:01:00,-64.6020807453416,-64.0,1.1786354055167512,2.5078862817268615,-54.0,-78.0,1.0682592592592592,0.056124581610633564,1,3822.0,0
PID002A,2019-07-24 12:22:30,-64.68199045480068,-64.0,1.5800273206827025,3.9880216876710577,-53.0,-78.0,1.0138275862068964,0.00786524436781956,3,4013.0,0
PID002E,2019-07-30 14:48:00,-64.63767607997438,-64.0,0.8632417594706401,1.078165745553514,-55.0,-77.0,1.0128214285714283,0.004706603488941521,2,2986.0,0
PID006,2019-08-01 15:22:30,-64.03377380413163,-64.0,0.8573867286532271,1.1072909076586779,-53.0,-78.0,1.0147142857142855,0.005721027768693208,1,2972.0,0
PID005,2019-08-01 11:39:00,-64.23559433342714,-64.0,0.9590737776922226,1.2683966495725865,-55.0,-78.0,1.0123214285714286,0.004329516023149588,2,2906.0,0
PID005,2019-08-01 12:02:30,-64.127398989899,-64.0,0.8828958041551568,1.2397001625449902,-56.0,-78.0,1.011206896551724,0.00893380142390538,1,2943.0,0
PID003,2019-07-31 11:55:30,-64.69429469901168,-64.5,1.1920216627798652,2.631621588127769,-54.0,-78.0,1.013,0.005879747322073333,3,3126.0,0
PID005,2019-08-01 11:28:00,-64.95519786237493,-64.0,0.8150945105827269,0.9766256157635468,-55.0,-77.0,1.190401035581185,0.004533239961690163,2,2583.2011113924486,1
PID002D,2019-07-30 14:22:00,-64.38468451006995,-64.0,0.8925473987359063,1.061061592716307,-54.0,-77.0,1.011785714285714,0.005300993218306265,2,2948.0,0
PID003,2019-07-31 11:51:30,-65.09006779384138,-65.0,0.9486217291307402,1.4008570696274012,-54.0,-78.0,1.0107241379310343,0.0038256330169392427,2,3039.0,0
PID004,2019-07-31 16:27:00,-64.00204081632654,-64.0,0.8301682173553331,0.9099225897255455,-55.0,-79.0,1.0100689655172412,0.0038352782957578667,1,2940.0,0
PID001,2019-07-24 09:53:00,-64.42615596963422,-64.0,1.1321264147817474,2.4251479768335473,-54.0,-78.0,1.0420370370370373,0.0335140400905484,1,3753.0,0
PID005,2019-08-01 11:43:00,-64.30190007037298,-64.0,0.8178005732017836,1.1467276565798732,-53.0,-75.0,1.011785714285714,0.004076646614442757,1,2818.0,0
PID002D,2019-07-30 14:04:00,-64.29689655172413,-64.0,0.8176658762611431,1.0320935960591135,-54.0,-77.0,1.01175,0.004213074886588173,1,2864.0,0
PID005,2019-08-01 11:29:30,-64.54689007362273,-64.5,0.903220225087392,1.1651907100524377,-55.0,-77.0,1.0108275862068965,0.003655416387433483,1,2975.0,0
PID004,2019-07-31 16:12:30,-64.57863354037268,-64.0,0.8560157062931766,1.0035011065895623,-55.0,-78.0,1.011655172413793,0.004768017423183677,2,3086.0,0
PID006,2019-08-01 16:02:30,-64.58919607843137,-63.25,0.7937209110116475,1.008093137254902,-55.0,-76.0,1.012896551724138,0.005684218928541204,1,2881.0,0
PID003,2019-07-31 11:59:30,-64.68508833391722,-64.5,0.8479084225916593,1.014489360130219,-54.0,-78.0,1.0124285714285715,0.004425754352345116,2,3001.0,0
PID003,2019-07-31 12:03:00,-64.73584905660378,-65.0,0.7430755325497794,0.7887876816308828,-54.0,-79.0,1.0101724137931036,0.0034337501938971598,1,3075.0,0
PID005,2019-08-01 11:31:00,-63.01583532819578,-64.0,0.9689243192012221,1.0149083873904632,-55.0,-76.0,1.0001825891486296,0.006151214386090401,3,1697.0014745753404,1
PID005,2019-08-01 11:24:30,-64.6699188226032,-64.5,1.3088741161817332,2.662492762707538,-54.0,-78.0,1.016310344827586,0.00522428018470256,3,3072.0,0
PID004,2019-07-31 15:49:30,-63.48744896345457,-64.0,0.983201520427572,1.166570778756532,-55.0,-78.0,1.0890851026030632,0.003601450173159935,4,1724.4336318716405,1
PID001,2019-07-24 09:45:00,-64.5132092045885,-64.0,1.3088666256000498,3.0592366328300997,-54.0,-77.0,1.0140357142857144,0.005763757409095163,2,4055.0,0
PID001,2019-07-24 09:44:00,-64.64999126272558,-64.0,1.6113575289065942,4.4100791618306845,-54.0,-78.0,1.0163571428571427,0.01112958781212156,3,4004.0,0
PID005,2019-08-01 11:49:30,-64.42798623391296,-63.75,1.4492489336417747,2.678939683523569,-55.0,-76.0,1.0107931034482758,0.0030865990338978574,3,3074.0,0
PID002B,2019-07-30 11:45:00,-64.42525399129174,-65.0,1.0398380125221152,1.4229868216075114,-54.0,-75.0,1.0140344827586205,0.007048215369969761,2,3099.0,0
PID002C,2019-07-30 13:21:00,-64.1171821305842,-65.0,0.8534697889300186,1.0615541187739466,-54.0,-77.0,1.0147931034482758,0.014008618037135028,1,2881.0,0
PID003,2019-07-31 11:41:30,-64.68073335420114,-65.0,1.1364685926132607,1.9836876251018762,-53.0,-78.0,1.0148620689655172,0.004741339005650465,3,3126.0,0
PID002B,2019-07-30 12:06:30,-64.6264700009983,-64.5,1.2646613952682773,2.555852384465883,-54.0,-77.0,1.0108275862068965,0.003083006018218953,3,3134.0,0
PID002C,2019-07-30 13:16:30,-64.26923463137389,-64.0,0.8826376090742634,1.0232595086515317,-54.0,-76.0,1.0120714285714285,0.007707276847377178,2,2917.0,0
PID003,2019-07-31 12:18:00,-64.68967948717949,-65.0,0.7622814151699917,0.8031145004420867,-53.0,-78.0,1.0115172413793105,0.004256261686832473,1,3072.0,0
PID004,2019-07-31 15:55:30,-64.55909803736179,-64.0,0.9205419617381138,1.1348804795903051,-54.0,-76.0,1.0116785714285716,0.0048155117525714155,3,2949.0,0
PID002A,2019-07-24 12:06:30,-64.51034482758621,-64.0,1.2762460017335364,2.6288407697487335,-53.0,-78.0,1.0168571428571427,0.00829419380010203,1,3995.0,0
PID003,2019-07-31 12:10:00,-64.69854248133664,-64.0,0.8212016829727609,0.9250418973134935,-54.0,-76.0,1.0109642857142858,0.004940251477008495,1,2813.0,0
PID001,2019-07-24 10:07:00,-64.74306841365554,-64.0,1.033003838192442,2.249017006595553,-54.0,-77.0,1.0587777777777776,0.05129727338183053,1,3721.0,0
PID004,2019-07-31 15:57:30,-66.9360455284105,-64.0,0.758905932592315,0.6563887958933154,-56.0,-74.0,1.1976652485653938,0.007335889239619202,2,2141.501553931315,1
PID006,2019-08-01 16:01:30,-64.4755401234568,-63.75,0.8415244479314048,0.9872232865048958,-54.0,-78.0,1.0120344827586207,0.004880593923318662,1,3127.0,0
PID001,2019-07-24 10:09:30,-64.53248703792183,-64.0,1.2075897822194492,2.5166489951272557,-54.0,-78.0,1.0501481481481483,0.0425501547531342,2,3780.0,0
PID002B,2019-07-30 11:56:30,-64.58091635669045,-64.0,0.8281545705954462,1.18582235850005,-54.0,-77.0,1.0129642857142858,0.005666549952112704,1,2795.0,0
PID004,2019-07-31 16:18:30,-64.2643846153846,-64.0,0.7723960721368371,0.8226374889478336,-55.0,-78.0,1.0114137931034484,0.006287841109061827,1,2926.0,0
PID002D,2019-07-30 13:54:00,-64.5659982174688,-64.0,0.7736919256358167,0.8259160717578568,-54.0,-79.0,1.0132758620689655,0.004999261029136026,1,2981.0,0
PID005,2019-08-01 12:07:30,-64.07623075254824,-63.5,1.0663864644440078,1.496894073179044,-53.0,-77.0,1.0112142857142856,0.005593363414414834,2,2991.0,0
PID006,2019-08-01 15:28:00,-64.40223933891042,-64.0,0.856417609196743,1.0561098561032247,-54.0,-76.0,1.0118571428571428,0.0048282677341018754,1,2937.0,0
PID002D,2019-07-30 14:08:00,-64.76961165770257,-64.5,0.8805376222056535,1.0978305709152103,-54.0,-77.0,1.0120344827586207,0.006372276777577182,2,3206.0,0
PID001,2019-07-24 09:29:30,-64.50812748109854,-65.0,1.5945877991201227,4.253765159817179,-54.0,-77.0,1.0222142857142857,0.010918408318598465,2,3874.0,0
PID001,2019-07-24 10:19:00,-64.53668948898851,-64.0,1.4660772491099272,3.3431783753960795,-54.0,-78.0,1.0697037037037036,0.05664926831954323,1,3852.0,0
PID002D,2019-07-30 14:05:30,-64.36562841316899,-64.0,0.8664649850933898,1.1496600263343493,-54.0,-76.0,1.0154642857142855,0.008002231831540158,1,2873.0,0
PID002E,2019-07-30 15:09:00,-64.38514285714285,-64.0,0.8976793321824712,1.12695894909688,-53.0,-78.0,1.0114482758620686,0.004548046730634974,2,2991.0,0
PID002C,2019-07-30 12:53:30,-64.33900233848634,-64.0,0.8484603525099463,1.1455104015733528,-55.0,-76.0,1.0613333333333332,0.1524370651237074,1,1779.0,0
PID002B,2019-07-30 11:53:00,-64.7972694051704,-65.0,0.9324523716699371,1.1241452892366197,-54.0,-76.0,1.0132413793103447,0.006045394778635773,3,3134.0,0
PID002C,2019-07-30 12:57:00,-64.43658687587423,-64.0,0.8728845905965903,1.0534135411508154,-54.0,-75.0,1.0131785714285715,0.004128075252585086,2,3014.0,0
PID001,2019-07-24 09:31:00,-64.1203007518797,-64.0,1.2263849456642153,2.652764917219156,-54.0,-75.0,1.0187857142857142,0.011059961632969226,1,3857.0,0
PID001,2019-07-24 09:55:30,-64.47418019566167,-64.0,1.347128698506221,2.9237034022219204,-54.0,-78.0,1.0711481481481482,0.053856435729777656,3,3736.0,0
PID004,2019-07-31 16:33:00,-64.30652380952381,-63.75,0.9258350980014327,1.1337947454844006,-55.0,-78.0,1.010448275862069,0.0041883017944248264,1,2939.0,0
PID006,2019-08-01 15:47:00,-64.47187832541705,-64.0,1.4216563530611677,3.0074963470849725,-54.0,-77.0,1.0117142857142858,0.005269458773649894,2,3005.0,0
PID006,2019-08-01 15:48:30,-64.76317561998222,-64.0,1.153864325926057,2.070598847144146,-54.0,-76.0,1.012857142857143,0.0053174366263390735,2,2971.0,0
PID005,2019-08-01 11:41:30,-64.29230054090601,-64.0,0.8332954138998419,0.9485013270675587,-55.0,-77.0,1.0165,0.014502873278538069,1,2903.0,0
PID001,2019-07-24 10:17:00,-64.56016096579476,-64.25,1.1277839516688146,2.3917728593784933,-54.0,-77.0,1.0444074074074075,0.03326959718520949,1,3842.0,0
PID004,2019-07-31 15:52:00,-64.51371794871794,-64.0,0.9060235268380434,1.1603757736516358,-55.0,-77.0,1.0126551724137929,0.004715293219703662,2,3058.0,0
PID002B,2019-07-30 11:51:00,-64.63645320197044,-65.0,0.8566847979219303,1.038564391273751,-53.0,-78.0,1.0109642857142858,0.004050442525957464,1,3017.0,0
PID003,2019-07-31 11:48:00,-64.52111189303307,-65.0,0.7386820130722449,0.8200965115110084,-54.0,-78.0,1.0134642857142857,0.006489205526086255,1,2842.0,0
PID004,2019-07-31 16:07:30,-64.61249153362361,-65.0,0.9102405857018362,1.2264900822447993,-55.0,-78.0,1.0100689655172415,0.0034218941546914346,3,3089.0,0
PID001,2019-07-24 10:04:30,-64.21738559783219,-64.0,1.4978747998932909,3.0830169075970866,-54.0,-78.0,1.2001384629304956,0.04404630430668306,3,3886.142614582866,1
PID006,2019-08-01 15:48:00,-64.21850175967822,-64.0,1.1133237049496876,1.6813768832024407,-54.0,-77.0,1.0120689655172412,0.006855295317608548,1,3056.0,0
PID003,2019-07-31 12:01:00,-64.70833333333333,-64.0,0.7886173849420224,0.8473032714412023,-54.0,-77.0,1.009655172413793,0.0026087197471579542,1,3105.0,0
PID006,2019-08-01 15:45:30,-64.33333075151552,-63.0,0.8880354359469239,1.070241420306482,-54.0,-76.0,1.01175,0.004623811158517357,2,2984.0,0
PID001,2019-07-24 09:41:00,-64.54065818604826,-64.0,1.2675453831183483,2.6111596524256626,-54.0,-78.0,1.013793103448276,0.0068210771580491025,2,4120.0,0
PID001,2019-07-24 10:10:30,-64.5732675827898,-64.5,1.329292536072155,2.8237100958103283,-54.0,-78.0,1.0608518518518517,0.04921358763570494,2,3874.0,0
PID001,2019-07-24 09:33:30,-64.17848639455782,-64.0,1.1033528134038977,2.0936964709255346,-54.0,-77.0,1.015689655172414,0.008681274792316191,2,4183.0,0
PID002E,2019-07-30 14:55:00,-64.61919840894305,-65.0,1.0392502833282546,1.7283448036457145,-53.0,-77.0,1.0121379310344827,0.00678614206585238,3,3069.0,0
PID005,2019-08-01 12:04:30,-64.28735632183908,-64.0,0.7727890149821366,0.8175891046073602,-54.0,-75.0,1.0115714285714283,0.004879500364742668,2,2914.0,0
PID002E,2019-07-30 15:10:30,-64.59350961538463,-64.25,1.1753480915019758,2.095966567215236,-54.0,-76.0,1.0109655172413794,0.002397658956754781,4,3021.0,0
PID002D,2019-07-30 14:02:30,-64.1024064171123,-64.0,0.8616917318609598,1.1164781691150858,-54.0,-75.0,1.0104827586206895,0.003460188781546605,1,2907.0,0
PID002E,2019-07-30 15:13:30,-64.5692990222909,-64.0,1.204540331854029,2.16081482175922,-54.0,-77.0,1.0112758620689655,0.004558324815450598,2,3005.0,0
PID003,2019-07-31 12:03:30,-64.61045751633986,-65.0,0.775417263737473,0.8563894523326573,-54.0,-77.0,1.0106206896551724,0.003994762581032553,1,3042.0,0
PID006,2019-08-01 15:53:30,-64.10314123768292,-63.0,0.8379003079921886,0.8265483762972883,-54.0,-75.0,0.922658932662453,0.006709672453517956,2,4414.061261532131,1
PID002B,2019-07-30 12:12:30,-64.47060755336618,-65.0,0.853040839820272,1.1266948158573775,-54.0,-76.0,1.0121785714285714,0.004554635989265113,1,3003.0,0
PID002A,2019-07-24 12:11:00,-64.43007525678713,-64.0,1.1837447335106044,2.4602368103633223,-53.0,-77.0,1.0134642857142857,0.004795693614971396,1,3876.0,0
PID002D,2019-07-30 13:55:00,-64.80015578033927,-64.5,0.8101589319592729,0.9504946683719223,-54.0,-77.0,1.0135172413793105,0.006858887298634476,2,3182.0,0
PID002D,2019-07-30 14:08:30,-64.4421939515679,-64.0,0.8933799989298077,1.0805085341803276,-54.0,-76.0,1.0121785714285714,0.00529187757359978,1,2976.0,0
PID002B,2019-07-30 12:14:00,-64.43786255236867,-64.0,0.8628889693887275,0.9947387071289153,-54.0,-79.0,1.0112142857142856,0.0036954140033404375,1,3026.0,0
PID006,2019-08-01 15:37:30,-64.10181627374665,-63.0,1.1274840529723107,1.970471281766942,-54.0,-76.0,1.0113448275862067,0.004228102090848833,2,3128.0,0
PID003,2019-07-31 11:48:30,-64.67326732673267,-65.0,0.8471535883891488,0.9705473995675431,-54.0,-78.0,1.0132413793103447,0.0062086067704080474,2,2951.0,0
PID002B,2019-07-30 11:47:00,-64.56602564102565,-64.0,0.8229886856857581,0.9274093722369583,-54.0,-77.0,1.011551724137931,0.005124076271433518,1,3098.0,0
PID004,2019-07-31 15:51:30,-64.34791021671826,-64.25,1.0024369514308538,1.5522394418545797,-55.0,-77.0,1.0124482758620688,0.0043060273943836295,3,3018.0,0
PID001,2019-07-24 10:09:00,-64.41688626431866,-64.0,1.436989468844212,3.3344212721042292,-53.0,-79.0,1.0481428571428573,0.04335957691275265,2,3984.0,0
PID002E,2019-07-30 14:45:00,-64.66545092838197,-64.0,0.9635664573750305,1.3714578354387164,-54.0,-78.0,1.0172142857142856,0.007709336056617497,2,2881.0,0
PID002E,2019-07-30 15:06:30,-64.55483405483405,-64.5,0.8850136013370172,1.1265910334875853,-54.0,-78.0,1.011206896551724,0.0036779197375770905,1,2968.0,0
PID004,2019-07-31 15:59:00,-64.17619787619788,-64.0,0.9019496017256892,1.1026578785199472,-55.0,-77.0,1.010448275862069,0.0031688912763271422,1,2953.0,0
PID002B,2019-07-30 12:08:30,-64.65800865800865,-64.5,1.2045462278234382,2.3167184853749587,-54.0,-78.0,1.0111724137931033,0.00435126390109195,3,3002.0,0
PID004,2019-07-31 15:52:30,-63.93579298297121,-64.0,0.8745343264060428,0.9221252174478533,-55.0,-79.0,1.0132105031228733,0.004360719323216442,2,2176.454647575491,1
PID002B,2019-07-30 11:54:30,-64.71217183169564,-65.0,1.1142630525965656,2.009998681687123,-54.0,-77.0,1.0136896551724137,0.008460426569268844,3,3103.0,0
PID003,2019-07-31 12:17:00,-64.40887374524449,-65.0,1.234209218036713,1.921888041953183,-53.0,-78.0,0.824121350470524,0.004806860860275581,4,3745.399444636186,1
PID005,2019-08-01 12:03:30,-64.51417340521114,-64.0,1.1077147590857086,1.9477313566936205,-55.0,-78.0,1.010413793103448,0.004297152224599362,2,2934.0,0
PID002E,2019-07-30 14:53:30,-64.41786630956366,-65.0,0.9068081176269673,1.1547308176702218,-53.0,-76.0,1.0122068965517241,0.0057032528960286434,1,3075.0,0
PID002B,2019-07-30 12:02:30,-64.75307121571488,-65.0,0.7768546907703687,0.749323420300432,-54.0,-78.0,1.0120714285714285,0.005931264130005878,1,3052.0,0
PID006,2019-08-01 15:39:30,-64.17173096620006,-64.0,0.851209382726679,0.9647612544505682,-53.0,-76.0,1.0107857142857142,0.004148691385441949,1,2929.0,0
PID002C,2019-07-30 13:23:30,-64.3772690577788,-65.0,0.841105006549785,1.0025137626705414,-54.0,-76.0,1.01075,0.00423936578065898,2,2997.0,0
PID005,2019-08-01 12:14:00,-64.56966121640035,-64.0,1.1464459044097246,1.7621533393815478,-53.0,-78.0,1.0108620689655172,0.004050785972508798,2,3119.0,0
PID004,2019-07-31 15:49:30,-64.25488369260748,-64.0,0.9218887389891894,1.166570778756532,-55.0,-78.0,1.011448275862069,0.003601450173159935,3,2946.0,0
PID006,2019-08-01 16:04:00,-64.57868782308034,-63.0,1.5183996406856037,4.006724497974901,-53.0,-77.0,1.010448275862069,0.0043555072436805555,2,3134.0,0
PID006,2019-08-01 15:46:30,-64.47525773195876,-63.0,0.9391818392569482,1.637836236520915,-54.0,-77.0,1.01351724137931,0.008890688104717746,1,2897.0,0
PID003,2019-07-31 11:43:30,-64.91593369382886,-65.0,0.8435951299766676,1.0186865197556114,-54.0,-79.0,1.0124827586206897,0.004256261686832496,2,3111.0,0
PID005,2019-08-01 11:25:30,-64.34786693191866,-64.0,1.004493284536926,1.4132871151109603,-55.0,-78.0,1.0147142857142857,0.00535313783271873,3,2939.0,0
PID002D,2019-07-30 13:56:00,-64.67292905692437,-65.0,0.8860604147492618,1.1091574380609188,-54.0,-77.0,1.0126896551724138,0.007329507137376103,2,3112.0,0
PID001,2019-07-24 09:32:00,-64.6019253052971,-65.0,1.0880630302727479,1.9613133547108,-54.0,-78.0,1.0151724137931035,0.007445367521952556,3,4265.0,0
PID002A,2019-07-24 12:29:30,-64.74027042915932,-65.0,1.4200853492662546,3.0402892295373136,-53.0,-76.0,1.0108620689655174,0.004611508413980924,2,4076.0,0
PID003,2019-07-31 12:02:00,-64.79396226415095,-64.5,0.8277102120715757,0.9817263066579917,-54.0,-78.0,1.0104137931034483,0.0039144169551188915,2,3107.0,0
PID004,2019-07-31 15:45:00,-65.3686181253981,-64.0,1.2416881869791514,1.5234740131838116,-55.0,-78.0,1.0932399806395712,0.005525355793996107,2,1720.2647734122959,1
PID002C,2019-07-30 13:27:00,-66.02234928994449,-64.0,1.0350727572590168,1.191750490888422,-54.0,-76.0,1.0729368641410775,0.007663810419613949,4,3040.770642117176,1
PID004,2019-07-31 16:11:30,-64.42818881821225,-64.0,0.8412490045550175,0.9523171839877563,-54.0,-77.0,1.0113928571428572,0.004556958746343128,2,2953.0,0
PID005,2019-08-01 12:05:00,-64.31844660194174,-64.0,1.2744108753055001,2.596682185063209,-55.0,-76.0,1.0117586206896552,0.005997947103645391,1,3045.0,0
PID003,2019-07-31 12:14:30,-64.88159030624549,-65.0,0.8915985003892946,1.0755615654762658,-55.0,-77.0,1.0108214285714285,0.0037815690593012556,3,3043.0,0
PID001,2019-07-24 10:03:30,-65.02743290111755,-64.0,1.493373789792508,2.571259754007545,-54.0,-78.0,1.2222859870532252,0.050605760738704667,3,3471.2912947180967,1
PID006,2019-08-01 15:54:00,-64.03527508090615,-63.0,0.8541226061737875,0.9186139939738869,-54.0,-76.0,1.012206896551724,0.006731478877763288,1,3039.0,0
PID001,2019-07-24 10:02:00,-66.0164454088691,-64.0,1.3244553441544717,2.153906448521053,-54.0,-79.0,1.0059215350084967,0.04310857462673997,2,4698.982655742139,1
PID004,2019-07-31 16:15:00,-64.35616922485434,-64.0,0.7991595723649765,0.8595045697584177,-55.0,-79.0,1.0110689655172416,0.0028021807130819464,1,2990.0,0
PID003,2019-07-31 11:56:30,-64.89684337385697,-65.0,1.0281982742022822,1.5699370803894688,-53.0,-79.0,1.0132857142857143,0.01851697348052072,3,3021.0,0
PID003,2019-07-31 12:22:00,-64.81020066027439,-65.0,1.317014608482237,2.8792771115252966,-54.0,-78.0,1.0109642857142858,0.003985920989880025,2,2966.0,0
PID003,2019-07-31 11:55:00,-65.90745394159839,-65.0,0.8472355031404344,0.802244504180301,-54.0,-78.0,1.0938111295360395,0.005176258377790923,2,3372.421709265044,1
PID004,2019-07-31 16:23:00,-64.05974472263131,-64.0,0.8718816386203939,1.049635197128976,-55.0,-78.0,1.0121034482758622,0.005400693259640767,1,2901.0,0
PID003,2019-07-31 12:04:00,-64.75197018943473,-64.0,0.9032835196689315,0.8774690324740541,-54.0,-76.0,0.9448172428145177,0.003016708322083717,2,1674.4915858738616,1
PID002B,2019-07-30 12:03:00,-64.5808176100629,-64.75,0.8563268625306969,1.0331381479071784,-54.0,-78.0,1.0122758620689654,0.0053445336006865225,1,3129.0,0
PID002D,2019-07-30 13:48:30,-64.16576016576016,-64.0,0.8025102119098869,0.8981187163005345,-55.0,-74.0,1.1025833333333335,0.24262858196815726,1,1185.0,0
PID005,2019-08-01 11:41:00,-64.41811384764802,-64.0,1.2092595881239097,2.3077391546390302,-54.0,-77.0,1.0117931034482759,0.005759335963365582,2,3119.0,0
PID002B,2019-07-30 11:55:00,-64.64497446724049,-65.0,1.2654528958384894,2.6324218930130265,-54.0,-76.0,1.0127857142857142,0.005782202213159133,2,2914.0,0
PID001,2019-07-24 10:08:00,-64.66907292862699,-64.0,1.1389728595213922,2.2721993818701103,-54.0,-79.0,1.0461785714285712,0.035596559937233846,1,3840.0,0
PID002A,2019-07-24 12:26:00,-64.69672709250683,-65.0,1.1872725792171281,2.4228543610941964,-53.0,-77.0,1.01,0.0042339019740572645,1,3860.0,0
PID002C,2019-07-30 13:15:00,-64.66897061835373,-65.0,1.0164431660255981,1.478094668287645,-54.0,-76.0,1.0113214285714283,0.004372079524102851,3,3054.0,0
PID002C,2019-07-30 13:17:30,-64.48201913576298,-65.0,1.1236322638414087,2.0120963546579307,-55.0,-77.0,1.0106071428571428,0.004139594592015426,2,2880.0,0
PID002E,2019-07-30 15:21:30,-64.6146265624509,-64.0,1.1700248267220326,1.9980291481455605,-55.0,-77.0,1.0118620689655171,0.0054361497530817995,2,2986.0,0
PID005,2019-08-01 11:33:30,-64.61532915360502,-65.0,0.7946875688427346,0.9045424690252275,-55.0,-78.0,1.0125357142857143,0.006904009263851273,1,2882.0,0
PID002E,2019-07-30 15:11:00,-64.60650317011823,-64.75,1.130859301230818,2.0654772264217547,-54.0,-77.0,1.0116206896551723,0.005080873048597116,2,2989.0,0
PID005,2019-08-01 12:02:00,-64.12338728594887,-63.5,0.8283483748414009,1.1384169431319324,-55.0,-78.0,1.0133214285714287,0.005994155001323716,1,2816.0,0
PID002A,2019-07-24 12:18:30,-64.32468193384223,-64.0,0.9886691426106915,1.56793893129771,-54.0,-77.0,1.0131724137931033,0.005431843711703643,1,3839.0,0
PID003,2019-07-31 12:06:30,-64.5860303021566,-65.0,0.9175724469281991,1.2225350767423484,-54.0,-76.0,1.0108275862068967,0.004367648644271093,3,3066.0,0
PID002C,2019-07-30 13:19:30,-64.19988430234,-64.5,1.1817799015284176,1.992004532092985,-54.0,-75.0,1.013758620689655,0.00655556019407405,2,2979.0,0
PID006,2019-08-01 15:44:00,-64.39688650820221,-64.0,1.0008526783301896,1.296459963295663,-53.0,-77.0,1.0122142857142857,0.0060022041806702285,2,2910.0,0
PID005,2019-08-01 12:16:00,-64.47637741046832,-64.0,0.832956923292023,1.1792326702027156,-54.0,-78.0,1.011448275862069,0.004247572473917573,1,2911.0,0
